red_odds,blue_odds,red_winner,odds_diff,age_diff,reach_diff,height_diff,wins_diff,losses_diff,rounds_diff,title_bout_diff,ko_diff,submission_diff,win_streak_diff,lose_streak_diff,longest_win_streak_diff,sig_str_diff,sub_att_diff,td_diff,rank_diff,title_bout,gender,number_of_rounds,blue_current_lose_streak,blue_current_win_streak,blue_longest_win_streak,blue_total_rounds_fought,blue_total_title_bouts,blue_stance,blue_height_cms,blue_reach_cms,red_current_lose_streak,red_current_win_streak,red_longest_win_streak,red_total_rounds_fought,red_total_title_bouts,red_stance,red_height_cms,red_reach_cms,red_age,blue_age,b_match_wc_rank,r_match_wc_rank,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,red_implied_prob,blue_implied_prob,prob_diff,red_win_pct,blue_win_pct,win_pct_diff,red_ko_rate,blue_ko_rate,red_sub_rate,blue_sub_rate,red_finish_rate,blue_finish_rate,red_experience,blue_experience,red_round_per_fight,blue_round_per_fight,red_reach_per_height,blue_reach_per_height,red_days_since_last,blue_days_since_last,red_debut,blue_debut,activity_diff
-190,175,0,-365,3,-2.53999999999999,2.53999999999999,0,0,3,0,-2,0,1,0,0,-29.0,0.375,0.625,0,0,1,3,0,1,2,19,0,0.0,172.72,180.34,0,2,2,22,0,0.0,175.26,177.8,26,23,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.36363636363636365,0.2915360501567398,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,8,8,2.75,2.375,1.0144927536231885,1.0441176470588236,,,1,1,
-190,175,0,-365,3,-5.07999999999998,0.0,6,-2,10,1,0,1,8,-1,6,4.75,-0.375,0.375,0,1,1,5,1,0,2,12,1,0.0,185.42,193.04,0,8,8,22,2,1.0,185.42,187.96,31,28,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.36363636363636365,0.2915360501567398,1.0,0.5,0.5,0.25,1.0,0.125,0.0,0.375,1.0,8,4,2.75,3.0,1.0136986301369864,1.0410958904109588,,,1,1,
-250,230,1,-480,5,-7.62,2.54000000000002,10,4,30,0,3,3,0,0,3,-0.1875,-0.375,-1.8125,0,0,1,3,0,2,2,2,0,0.0,175.26,193.04,0,2,5,32,0,0.0,177.8,185.42,32,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.30303030303030304,0.41125541125541126,0.75,1.0,-0.25,0.4166666666666667,1.0,0.25,0.0,0.6666666666666666,1.0,16,2,2.0,1.0,1.0428571428571427,1.1014492753623188,,,1,1,
-103,-107,0,4,5,-5.07999999999998,-2.53999999999999,0,0,1,0,-1,0,0,0,0,-13.0,-1.0,-4.0,0,0,1,3,0,1,1,2,0,2.0,190.5,200.66,0,1,1,3,0,0.0,187.96,195.58,36,31,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073891625615764,0.5169082125603864,-0.009519049998810036,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,3.0,2.0,1.0405405405405406,1.0533333333333332,,,1,1,
190,-230,1,420,2,-2.53999999999999,-7.62,0,-2,-3,0,1,-1,1,-2,0,-10.6667,0.6667,0.6667,0,0,1,3,2,0,1,5,0,0.0,193.04,193.04,0,1,1,2,0,0.0,185.42,190.5,28,26,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.696969696969697,-0.35214211076280044,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,1.0,1.0,1,3,2.0,1.6666666666666667,1.0273972602739727,1.0,,,1,1,
-600,450,0,-1050,-6,-2.53999999999999,0.0,1,-4,-9,0,0,0,0,-3,1,-11.6667,0.8333,-0.6667,0,0,1,3,4,0,1,16,0,0.0,182.88,190.5,1,0,2,7,0,1.0,182.88,187.96,26,32,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.18181818181818182,0.6753246753246753,0.6666666666666666,0.16666666666666666,0.5,0.0,0.0,0.5,1.0,0.5,1.0,3,6,2.3333333333333335,2.6666666666666665,1.027777777777778,1.0416666666666667,,,1,1,
-440,350,1,-790,6,-7.61999999999998,-5.07999999999998,4,0,10,0,1,3,0,1,4,-13.5,-0.6667,0.3333,0,0,1,3,1,0,2,13,0,0.0,182.88,185.42,2,0,6,23,0,1.0,177.8,177.8,36,30,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.2222222222222222,0.5925925925925926,0.6666666666666666,0.5,0.16666666666666663,0.25,0.25,0.5,0.25,0.75,0.5,12,8,1.9166666666666667,1.625,1.0,1.0138888888888888,,,1,1,
325,-400,0,725,0,7.62,2.54000000000002,0,1,3,0,0,0,-1,0,-1,0.0,2.0,1.8333,0,0,1,3,0,2,2,4,0,1.0,175.26,175.26,0,1,1,7,0,0.0,177.8,182.88,26,26,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.8,-0.5647058823529412,0.6666666666666666,1.0,-0.33333333333333337,0.5,0.5,0.0,0.0,0.5,0.5,3,2,2.3333333333333335,2.0,1.0285714285714285,1.0,,,1,1,
-175,155,0,-330,9,15.24,5.08000000000001,5,4,16,0,2,3,0,1,2,-5.2,-1.0,0.2,0,0,1,3,1,0,0,3,0,1.0,185.42,187.96,2,0,2,19,0,0.0,190.5,203.2,34,25,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.39215686274509803,0.24420677361853832,0.5,0.0,0.5,0.4,,0.6,,1.0,,10,1,1.9,3.0,1.0666666666666667,1.0136986301369864,,,1,1,
-255,215,0,-470,0,-10.16,-2.53999999999999,2,1,3,0,0,2,0,0,1,3.25,-0.5,-0.25,0,0,1,3,1,0,0,1,0,0.0,182.88,187.96,1,0,1,4,0,1.0,180.34,177.8,35,35,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7183098591549296,0.31746031746031744,0.4008495416946122,0.5,0.0,0.5,0.0,,1.0,,1.0,,4,1,1.0,1.0,0.9859154929577465,1.027777777777778,,,1,1,
107,-117,0,224,4,-5.07999999999998,-7.62,-2,1,0,2,0,-2,-1,1,2,4.5,0.2889,0.0778,0,0,1,3,0,1,2,21,0,0.0,187.96,185.42,1,0,4,21,2,0.0,180.34,180.34,30,26,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.5391705069124424,-0.056078719472828886,0.4444444444444444,0.6,-0.15555555555555556,0.5,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6666666666666666,9,10,2.3333333333333335,2.1,1.0,0.9864864864864864,,,1,1,
-109,-101,0,-8,1,-5.08000000000001,2.53999999999999,-4,-1,-12,0,-1,0,1,0,-2,-17.9697,0.0,3.0606,0,0,1,3,0,1,5,29,3,0.0,182.88,190.5,0,2,3,17,3,0.0,185.42,185.42,31,30,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215311004784688,0.5024875621890548,0.019043538289414075,0.8333333333333334,0.8181818181818182,0.015151515151515138,0.6,0.4444444444444444,0.0,0.0,0.6,0.4444444444444444,6,11,2.8333333333333335,2.6363636363636362,1.0,1.0416666666666667,,,1,1,
-195,180,1,-375,3,2.53999999999999,0.0,5,1,12,1,6,-2,0,-1,1,-23.9636,0.7455,-0.4364,0,0,1,3,2,0,3,11,0,0.0,185.42,187.96,1,0,4,23,1,0.0,185.42,190.5,31,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6610169491525424,0.35714285714285715,0.30387409200968524,0.7272727272727273,0.6,0.12727272727272732,0.75,0.0,0.0,0.6666666666666666,0.75,0.6666666666666666,11,5,2.090909090909091,2.2,1.0273972602739727,1.0136986301369864,,,1,1,
-275,250,0,-525,-9,15.24,5.08000000000001,0,0,-2,0,1,0,0,0,0,17.0,2.0,8.0,0,0,1,3,0,1,1,3,0,0.0,185.42,185.42,0,1,1,1,0,0.0,190.5,200.66,24,33,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.2857142857142857,0.4476190476190476,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,3.0,1.0533333333333332,1.0,,,1,1,
435,-500,0,935,1,-10.16,-7.62,2,1,10,0,0,0,0,0,1,-27.25,-0.75,-2.0,0,0,1,3,0,1,1,1,0,1.0,187.96,190.5,0,1,2,11,0,0.0,180.34,180.34,34,33,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18691588785046728,0.8333333333333334,-0.6464174454828661,0.75,1.0,-0.25,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,1.0,4,1,2.75,1.0,1.0,1.0135135135135134,69.0,,0,1,
-215,195,0,-410,6,-7.62,-7.61999999999998,7,3,27,2,4,0,-3,1,3,9.4615,0.0,3.2821,0,0,1,3,0,3,3,7,0,0.0,185.42,190.5,1,0,6,34,2,1.0,177.8,182.88,28,22,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6825396825396826,0.3389830508474576,0.34355663169222495,0.7692307692307693,1.0,-0.23076923076923073,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,13,3,2.6153846153846154,2.3333333333333335,1.0285714285714285,1.0273972602739727,,,1,1,
-400,355,1,-755,2,-5.19999999999999,-2.54000000000002,2,-1,5,1,1,0,0,-1,2,-12.0,-0.6667,-1.1667,0,0,1,3,2,0,0,2,0,0.0,177.8,183.0,1,0,2,7,1,0.0,175.26,177.8,24,22,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.21978021978021978,0.5802197802197803,0.6666666666666666,0.0,0.6666666666666666,0.5,,0.0,,0.5,,3,2,2.3333333333333335,1.0,1.0144927536231885,1.0292463442069741,,,1,1,
-370,310,1,-680,-2,7.72,5.07999999999998,6,4,17,0,3,0,1,0,2,-13.4,-0.1,-1.3,0,0,1,3,0,0,0,0,0,1.0,170.18,165.0,0,1,2,17,0,0.0,175.26,172.72,27,29,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7872340425531915,0.24390243902439024,0.5433316035288013,0.6,,,0.5,,0.0,,0.5,,10,0,1.7,,0.9855072463768116,0.9695616406158185,,,1,1,
-310,255,0,-565,-7,-10.16,-10.16,3,2,8,0,2,0,0,1,3,-31.0,0.0,-0.2,0,0,1,3,0,0,0,0,0,1.0,198.12,205.74,1,0,3,8,0,1.0,187.96,195.58,29,36,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7560975609756098,0.28169014084507044,0.4744074201305393,0.6,,,0.6666666666666666,,0.0,,0.6666666666666666,,5,0,1.6,,1.0405405405405406,1.0384615384615385,,,1,1,
-200,170,1,-370,3,-2.54000000000002,0.0,2,3,12,0,0,0,0,0,1,-35.5,-0.1667,-0.8333,0,0,1,3,1,0,0,1,0,0.0,172.72,177.8,1,0,1,13,0,1.0,172.72,175.26,29,26,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.37037037037037035,0.2962962962962963,0.3333333333333333,0.0,0.3333333333333333,0.0,,0.0,,0.0,,6,1,2.1666666666666665,1.0,1.0147058823529411,1.0294117647058825,,,1,1,
-150,130,0,-280,-7,-2.53999999999999,2.54000000000002,-1,-2,-2,0,0,-1,0,1,-1,-8.3,0.6,0.6,0,0,1,3,1,0,1,6,0,0.0,185.42,193.04,2,0,0,4,0,1.0,187.96,190.5,25,32,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.43478260869565216,0.16521739130434782,0.0,0.2,-0.2,,0.0,,1.0,,1.0,2,5,2.0,1.2,1.0135135135135134,1.0410958904109588,,,1,1,
100,-110,0,210,1,-5.07999999999998,-10.16,0,0,-4,1,-1,1,1,0,0,-22.0,0.5,2.5,0,0,1,3,0,1,2,12,0,1.0,187.96,193.04,0,2,2,8,1,0.0,177.8,187.96,29,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5238095238095238,-0.023809523809523836,0.75,0.75,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,4,4,2.0,3.0,1.0571428571428572,1.027027027027027,,,1,1,
-218,198,0,-416,1,2.53999999999999,-2.53999999999999,-4,-1,-5,0,0,-3,1,0,-2,11.25,-0.0556,0.3889,0,0,1,3,0,1,4,14,0,0.0,182.88,182.88,0,2,2,9,0,0.0,180.34,185.42,29,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6855345911949685,0.33557046979865773,0.3499641213963108,0.75,0.7777777777777778,-0.02777777777777779,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.7142857142857143,4,9,2.25,1.5555555555555556,1.028169014084507,1.0,,,1,1,
-119,109,0,-228,5,2.53999999999999,2.54000000000002,4,2,8,2,2,-1,0,1,0,14.5625,0.125,0.4773,0,0,1,3,1,0,7,36,5,1.0,185.42,190.5,2,0,7,44,7,0.0,187.96,193.04,40,35,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54337899543379,0.4784688995215311,0.06491009591225888,0.7272727272727273,0.75,-0.022727272727272707,0.5625,0.5833333333333334,0.0,0.08333333333333333,0.5625,0.6666666666666666,22,16,2.0,2.25,1.027027027027027,1.0273972602739727,,,1,1,
163,-173,1,336,5,-2.54000000000002,7.62,1,2,7,0,0,0,0,0,0,-4.5,-0.1667,-0.3333,0,0,1,3,0,1,1,4,0,0.0,180.34,187.96,0,1,1,11,0,1.0,187.96,185.42,35,30,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38022813688212925,0.6336996336996337,-0.2534714968175044,0.5,0.6666666666666666,-0.16666666666666663,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,1.0,6,3,1.8333333333333333,1.3333333333333333,0.9864864864864864,1.0422535211267605,,,1,1,
170,-185,1,355,-5,2.53999999999999,5.07999999999998,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,3,1,0,0,1,0,0.0,187.96,195.58,1,0,0,2,0,0.0,193.04,198.12,28,33,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.6491228070175439,-0.27875243664717353,0.0,0.0,0.0,,,,,,,1,1,2.0,1.0,1.0263157894736843,1.0405405405405406,,,1,1,
215,-255,0,470,0,2.53999999999999,-2.53999999999999,0,1,3,0,0,0,0,1,0,-16.0,0.0,-1.0,0,0,1,3,0,0,0,0,0,0.0,180.34,190.5,1,0,0,3,0,1.0,177.8,193.04,29,29,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31746031746031744,0.7183098591549296,-0.4008495416946122,0.0,,,,,,,,,1,0,3.0,,1.0857142857142856,1.056338028169014,,,1,1,
-180,168,0,-348,-2,-5.08000000000001,-10.16,4,2,17,0,0,0,-1,0,1,-22.2222,-0.2222,0.0,0,0,1,3,0,3,3,7,0,1.0,177.8,177.8,0,2,4,24,0,0.0,167.64,172.72,26,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.373134328358209,0.2697228144989339,0.7777777777777778,1.0,-0.2222222222222222,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.6666666666666666,9,3,2.6666666666666665,2.3333333333333335,1.0303030303030303,1.0,,,1,1,
110,-130,1,240,6,5.08000000000001,7.62,0,1,0,0,0,1,0,0,0,23.5,-0.5,0.3333,0,0,1,3,1,0,1,6,0,0.0,175.26,182.88,1,0,1,6,0,0.0,182.88,187.96,34,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5652173913043478,-0.08902691511387162,0.3333333333333333,0.5,-0.16666666666666669,0.0,0.0,1.0,0.0,1.0,0.0,3,2,2.0,3.0,1.027777777777778,1.0434782608695652,,,1,1,
-325,265,1,-590,9,0.0,2.53999999999999,1,0,1,1,0,1,0,0,1,0.0,-5.5,0.5,0,0,1,3,1,0,0,3,0,1.0,182.88,190.5,1,0,1,4,1,0.0,185.42,190.5,32,23,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.273972602739726,0.4907332796132151,0.5,0.0,0.5,0.0,,1.0,,1.0,,2,1,2.0,3.0,1.0273972602739727,1.0416666666666667,,,1,1,
118,-128,1,246,6,-2.53999999999999,5.08000000000001,0,1,5,0,0,-1,0,0,0,-23.0,0.0,0.0,0,0,1,3,0,1,1,1,0,0.0,182.88,193.04,0,1,1,6,0,0.0,187.96,190.5,26,20,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45871559633027525,0.5614035087719298,-0.10268791244165454,0.5,1.0,-0.5,0.0,0.0,0.0,1.0,0.0,1.0,2,1,3.0,1.0,1.0135135135135134,1.0555555555555556,,,1,1,
-102,-108,0,6,4,5.08000000000001,-5.08000000000001,-2,0,-3,1,-2,1,0,0,-2,-5.125,0.5833,1.0,0,0,1,3,0,1,4,18,0,0.0,177.8,172.72,0,1,2,15,1,0.0,172.72,177.8,30,26,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504950495049505,0.5192307692307693,-0.014280274181264319,0.5,0.625,-0.125,0.0,0.4,0.6666666666666666,0.2,0.6666666666666666,0.6,6,8,2.5,2.25,1.0294117647058825,0.9714285714285713,,,1,1,
205,-245,0,450,0,5.07999999999998,-7.62,4,3,19,1,2,0,0,2,3,-4.5,-0.125,-0.375,0,0,1,3,1,0,0,1,0,0.0,190.5,187.96,3,0,3,20,1,0.0,182.88,193.04,30,30,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.7101449275362319,-0.38227607507721556,0.5,0.0,0.5,0.5,,0.0,,0.5,,8,1,2.5,1.0,1.0555555555555556,0.9866666666666667,,73.0,1,0,
165,-190,0,355,2,-5.07999999999998,-5.08000000000001,1,0,3,0,1,0,1,0,1,-58.0,-2.0,-1.0,0,0,1,3,0,0,0,0,0,0.0,198.12,200.66,0,1,1,3,0,2.0,193.04,195.58,29,27,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37735849056603776,0.6551724137931034,-0.27781392322706566,1.0,,,1.0,,0.0,,1.0,,1,0,3.0,,1.0131578947368423,1.0128205128205128,,,1,1,
-160,140,1,-300,-3,1.26999999999998,-2.53999999999999,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,3,0,0,0,0,0,0.0,190.5,191.77,0,0,0,0,0,0.0,187.96,193.04,23,26,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.4166666666666667,0.19871794871794873,,,,,,,,,,0,0,,,1.027027027027027,1.0066666666666668,,,1,1,
155,-175,0,330,0,-7.62,-7.61999999999998,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,3,0,0,0,0,0,1.0,185.42,193.04,0,0,0,0,0,0.0,177.8,185.42,30,30,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.6363636363636364,-0.24420677361853832,,,,,,,,,,0,0,,,1.0428571428571427,1.0410958904109588,,,1,1,
-220,180,1,-400,-6,0.0,-5.08000000000001,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,3,0,0,0,0,0,0.0,190.5,187.96,0,0,0,0,0,0.0,185.42,187.96,22,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.35714285714285715,0.33035714285714285,,,,,,,,,,0,0,,,1.0136986301369864,0.9866666666666667,,,1,1,
-200,170,1,-370,7,-14.74,-7.62,0,1,3,0,0,0,0,1,0,-1.0,-4.0,-1.0,0,0,1,3,0,0,0,0,0,0.0,182.88,190.0,1,0,0,3,0,0.0,175.26,175.26,31,24,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.37037037037037035,0.2962962962962963,0.0,,,,,,,,,1,0,3.0,,1.0,1.0389326334208224,,,1,1,
-190,165,0,-355,3,0.0,2.54000000000002,4,0,12,0,-1,1,0,0,0,-11.875,-0.4167,-0.0833,0,0,1,3,1,0,3,16,0,0.0,167.64,177.8,1,0,3,28,0,1.0,170.18,177.8,34,31,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.37735849056603776,0.27781392322706566,0.6666666666666666,0.5,0.16666666666666663,0.25,0.75,0.25,0.25,0.5,1.0,12,8,2.3333333333333335,2.0,1.0447761194029852,1.0606060606060608,,80.0,1,0,
280,-310,1,590,-6,2.54000000000002,-2.53999999999999,6,5,24,0,3,1,-2,0,2,-1.119,-0.2857,0.9286,0,0,1,3,0,3,3,6,0,0.0,182.88,185.42,0,1,5,30,0,1.0,180.34,187.96,29,35,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.7560975609756098,-0.49293966623876767,0.6428571428571429,1.0,-0.3571428571428571,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,0.6666666666666666,0.6666666666666666,14,3,2.142857142857143,2.0,1.0422535211267605,1.0138888888888888,,,1,1,
140,-150,0,290,1,0.0,2.54000000000002,-1,4,10,0,-3,0,-3,3,-1,-12.3056,0.0,1.6389,0,0,1,3,0,3,3,17,0,0.0,185.42,193.04,3,0,2,27,0,0.0,187.96,193.04,34,33,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6,-0.1833333333333333,0.5,0.7777777777777778,-0.2777777777777778,0.3333333333333333,0.7142857142857143,0.0,0.0,0.3333333333333333,0.7142857142857143,12,9,2.25,1.8888888888888888,1.027027027027027,1.0410958904109588,,,1,1,
-220,180,1,-400,-3,-2.53999999999999,-2.53999999999999,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,3,0,0,0,0,0,0.0,182.88,193.04,0,0,0,0,0,0.0,180.34,190.5,25,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.35714285714285715,0.33035714285714285,,,,,,,,,,0,0,,,1.056338028169014,1.0555555555555556,,,1,1,
120,-140,0,260,-7,2.12,7.61999999999998,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,3,0,0,0,0,0,0.0,177.8,182.88,0,0,0,0,0,0.0,185.42,185.0,26,33,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5833333333333334,-0.12878787878787884,,,,,,,,,,0,0,,,0.9977348721820732,1.0285714285714285,,,1,1,
-190,175,0,-365,-1,-2.53999999999999,-7.62,-1,-5,-18,-1,0,0,1,-3,0,3.2,0.4,0.1273,0,0,1,3,3,0,3,28,1,0.0,193.04,198.12,0,1,3,10,0,2.0,185.42,195.58,32,33,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.36363636363636365,0.2915360501567398,0.8,0.45454545454545453,0.3454545454545455,0.25,0.2,0.5,0.4,0.75,0.6,5,11,2.0,2.5454545454545454,1.0547945205479454,1.0263157894736843,,,1,1,
-145,135,1,-280,-3,2.54000000000002,2.53999999999999,-1,1,4,1,-2,0,-1,0,-1,-17.0,-0.25,-2.0,0,1,1,5,0,4,4,4,1,0.0,187.96,203.2,0,3,3,8,2,0.0,190.5,205.74,32,35,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918367346938775,0.425531914893617,0.16630481980026052,0.75,1.0,-0.25,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,1.0,4,4,2.0,1.0,1.08,1.081081081081081,,98.0,1,0,
177,-192,1,369,-5,2.54000000000002,2.53999999999999,9,5,29,0,6,1,1,0,4,27.2,-0.2667,2.0,0,0,1,3,0,1,1,3,0,0.0,177.8,185.42,0,2,5,32,0,1.0,180.34,187.96,29,34,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36101083032490977,0.6575342465753424,-0.29652341625043266,0.6666666666666666,1.0,-0.33333333333333337,0.6,0.0,0.1,0.0,0.7,0.0,15,1,2.1333333333333333,3.0,1.0422535211267605,1.0428571428571427,14.0,,0,1,
-180,168,1,-348,6,-17.78,-2.53999999999999,3,7,24,1,-2,3,2,-1,-1,-2.6042,0.1875,-0.2292,0,0,1,3,1,0,3,13,0,0.0,182.88,190.5,0,2,2,37,1,0.0,180.34,172.72,35,29,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.373134328358209,0.2697228144989339,0.4375,0.6666666666666666,-0.22916666666666663,0.14285714285714285,0.75,0.5714285714285714,0.25,0.7142857142857143,1.0,16,6,2.3125,2.1666666666666665,0.9577464788732394,1.0416666666666667,,98.0,1,0,
-158,148,1,-306,1,2.53999999999999,5.08000000000001,-2,-3,-12,0,0,-1,1,0,1,3.8,-1.3,-0.2,0,0,1,3,0,4,4,22,0,0.0,172.72,177.8,0,5,5,10,0,0.0,177.8,180.34,32,31,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6124031007751938,0.4032258064516129,0.2091772943235809,1.0,0.7,0.30000000000000004,0.2,0.14285714285714285,0.6,0.5714285714285714,0.8,0.7142857142857143,5,10,2.0,2.2,1.0142857142857142,1.0294117647058825,,98.0,1,0,
